id_student,code_module,code_presentation,clicks_week1,clicks_week2,clicks_week3,click_trend,days_since_last_click,assessment_click_ratio,unique_resources,registered_late,unregistered_early,num_of_prev_attempts,imd_band_enc,education_enc,final_result,result_enc,gender,age_band,region,disability,studied_credits
603861,AAA,2013J,10,102,58,48,61,0.0,55,0,1,0,4,3,Withdrawn,1,M,55<=,North Region,N,60
606143,AAA,2013J,12,80,96,84,153,0.0,33,0,0,0,9,4,Fail,1,M,35-55,Scotland,N,60
704156,AAA,2013J,141,249,163,22,18,0.0,100,0,0,0,9,3,Pass,0,M,55<=,South Region,N,120
705379,AAA,2013J,148,109,147,-1,1,0.0,114,0,0,0,6,2,Distinction,0,M,55<=,West Midlands Region,N,120
721259,AAA,2013J,215,223,301,86,249,0.0024429967426710096,43,0,1,0,5,1,Withdrawn,1,F,55<=,South Region,N,120
749412,AAA,2013J,235,294,286,51,8,0.0,91,0,0,0,7,1,Pass,0,M,55<=,South Region,N,60
760729,AAA,2013J,343,120,388,45,1,0.0,101,0,0,0,6,2,Distinction,0,M,55<=,West Midlands Region,N,60
905042,AAA,2013J,197,76,46,-151,1,0.00033288948069241014,79,0,0,0,9,2,Pass,0,F,35-55,East Anglian Region,N,60
949618,AAA,2013J,90,111,32,-58,4,0.0,90,0,0,0,5,2,Pass,0,F,35-55,South West Region,N,60
958987,AAA,2013J,56,1,67,11,1,0.0,59,0,0,0,4,3,Pass,0,M,35-55,North Western Region,N,60
968578,AAA,2013J,15,6,30,15,16,0.0011494252873563218,61,0,0,0,4,2,Pass,0,F,35-55,East Anglian Region,N,60
969076,AAA,2013J,199,150,147,-52,96,0.000505050505050505,59,0,1,0,8,2,Withdrawn,1,M,35-55,South West Region,N,180
971027,AAA,2013J,178,111,164,-14,1,0.00032278889606197545,91,0,0,0,9,3,Pass,0,F,35-55,West Midlands Region,N,60
978739,AAA,2013J,18,564,350,332,1,0.0006680026720106881,104,0,0,0,9,3,Pass,0,M,35-55,South Region,N,60
1035023,AAA,2013J,41,90,110,69,22,0.0,83,0,0,0,3,1,Pass,0,F,35-55,London Region,N,60
1105478,AAA,2013J,90,162,78,-12,3,0.0035398230088495575,62,0,0,0,8,3,Pass,0,M,55<=,Scotland,N,60
1352868,AAA,2013J,0,209,136,136,16,0.0,38,0,1,0,2,2,Withdrawn,1,M,35-55,Yorkshire Region,N,60
1401935,AAA,2013J,68,20,25,-43,141,0.0,26,0,0,0,7,2,Fail,1,M,35-55,West Midlands Region,N,60
1402638,AAA,2013J,114,41,48,-66,19,0.0,67,0,0,0,3,3,Pass,0,F,35-55,East Midlands Region,N,60
1414443,AAA,2013J,158,72,146,-12,58,0.0005243838489774515,91,0,0,0,1,2,Fail,1,F,35-55,Yorkshire Region,N,120
1456619,AAA,2013J,68,85,103,35,245,0.006423982869379015,36,0,1,0,9,2,Withdrawn,1,M,35-55,South West Region,N,60
1465690,AAA,2013J,8,47,334,326,1,0.00028901734104046245,112,0,0,0,4,3,Pass,0,M,35-55,West Midlands Region,N,120
1472925,AAA,2013J,0,0,19,19,27,0.0,55,1,0,0,4,1,Fail,1,F,35-55,East Anglian Region,Y,60
1488959,AAA,2013J,76,338,74,-2,27,0.000572573718866304,76,0,0,0,7,2,Pass,0,M,35-55,London Region,N,60
1518989,AAA,2013J,352,157,220,-132,7,0.00023798191337458352,77,0,0,0,8,1,Pass,0,F,35-55,South East Region,N,60
1618738,AAA,2013J,247,0,7,-240,27,0.0,68,0,0,0,9,1,Pass,0,M,35-55,London Region,N,60
1620151,AAA,2013J,54,104,342,288,107,0.012024048096192385,55,0,0,0,9,3,Fail,1,M,35-55,South Region,N,60
1626710,AAA,2013J,240,325,228,-12,1,0.0,112,0,0,0,6,2,Distinction,0,M,35-55,North Western Region,N,60
1640609,AAA,2013J,239,385,187,-52,7,0.0,90,0,0,0,3,2,Pass,0,M,35-55,West Midlands Region,N,60
1686521,AAA,2013J,103,105,183,80,241,0.0,35,0,1,0,5,1,Withdrawn,1,F,35-55,North Western Region,N,60
1729319,AAA,2013J,20,178,131,111,25,0.0,80,0,0,0,4,3,Pass,0,F,35-55,Scotland,N,60
1746134,AAA,2013J,133,113,9,-124,28,0.0,99,0,0,0,6,2,Pass,0,M,35-55,East Anglian Region,N,60
1758449,AAA,2013J,93,414,269,176,167,0.000362844702467344,67,0,1,0,3,1,Withdrawn,1,M,35-55,South Region,N,75
1763015,AAA,2013J,0,0,0,0,271,0.0,17,0,1,0,1,2,Withdrawn,1,F,35-55,Scotland,N,60
1765788,AAA,2013J,439,453,489,50,5,0.0,127,0,0,0,7,3,Pass,0,M,55<=,South East Region,N,60
1801229,AAA,2013J,85,213,85,0,26,0.0,81,0,0,0,4,3,Pass,0,M,35-55,Ireland,N,60
1801641,AAA,2013J,17,78,4,-13,35,0.0,49,0,0,0,3,2,Pass,0,M,35-55,Scotland,N,60
1847830,AAA,2013J,187,276,279,92,1,0.00015342129487572875,87,0,0,0,4,1,Pass,0,M,35-55,South West Region,N,60
1860318,AAA,2013J,152,3,72,-80,2,0.0005020920502092051,93,0,0,0,4,1,Pass,0,M,35-55,South West Region,Y,300
1889511,AAA,2013J,32,93,186,154,26,0.0,76,0,0,0,5,2,Pass,0,M,35-55,Yorkshire Region,N,60
1889577,AAA,2013J,69,106,53,-16,2,0.0010741138560687433,67,0,0,0,7,2,Pass,0,F,35-55,South Region,Y,60
1894188,AAA,2013J,174,130,80,-94,4,0.0,80,0,0,0,8,2,Pass,0,F,0-35,East Midlands Region,N,60
1938355,AAA,2013J,143,163,78,-65,4,0.0,89,0,0,0,9,2,Pass,0,M,35-55,South Region,N,60
1942396,AAA,2013J,0,59,65,65,20,0.0,40,0,0,0,4,1,Pass,0,F,35-55,East Anglian Region,Y,120
1970390,AAA,2013J,316,678,735,419,27,8.977466558937069e-05,111,0,1,0,0,1,Withdrawn,1,M,35-55,West Midlands Region,N,60
1976139,AAA,2013J,0,6,24,24,7,0.0,75,0,0,0,5,1,Pass,0,M,35-55,Ireland,N,120
2011876,AAA,2013J,109,54,95,-14,7,0.0007137758743754461,78,0,0,0,9,2,Pass,0,F,0-35,East Anglian Region,Y,60
2012966,AAA,2013J,122,33,108,-14,9,0.0,49,0,0,0,3,1,Pass,0,M,35-55,North Western Region,N,60
2051699,AAA,2013J,100,109,229,129,5,0.0005767012687427913,69,0,0,0,7,1,Pass,0,F,35-55,South West Region,N,60
2062879,AAA,2013J,180,75,87,-93,26,0.0,85,0,0,0,6,2,Fail,1,F,0-35,East Anglian Region,N,60
2065691,AAA,2013J,0,0,0,0,150,0.0,47,0,1,0,3,2,Withdrawn,1,M,35-55,London Region,Y,330
2073016,AAA,2013J,181,141,71,-110,104,0.0035335689045936395,56,0,1,0,3,1,Withdrawn,1,F,35-55,London Region,N,60
2080474,AAA,2013J,45,48,91,46,11,0.0,74,0,0,0,9,2,Pass,0,F,35-55,South Region,N,60
2083877,AAA,2013J,44,95,87,43,27,0.0,44,0,0,0,0,2,Pass,0,F,0-35,West Midlands Region,N,120
2084066,AAA,2013J,62,227,454,392,54,0.0010167768174885613,65,0,0,0,5,1,Fail,1,F,35-55,South West Region,N,60
2104505,AAA,2013J,57,83,68,11,23,0.0,54,0,0,0,0,1,Pass,0,M,35-55,West Midlands Region,N,60
2122180,AAA,2013J,196,77,183,-13,3,0.0012733446519524619,105,0,0,0,8,1,Distinction,0,F,35-55,North Western Region,N,60
2139353,AAA,2013J,71,31,106,35,109,0.0,64,0,1,0,5,2,Withdrawn,1,M,35-55,London Region,N,120
2143752,AAA,2013J,110,129,67,-43,31,0.0005296610169491525,69,0,0,0,7,1,Pass,0,F,35-55,South Region,N,60
2146792,AAA,2013J,75,140,95,20,8,0.0,91,0,0,0,2,3,Pass,0,M,55<=,North Western Region,N,60
2149225,AAA,2013J,21,60,0,-21,259,0.0,41,0,1,0,7,2,Withdrawn,1,M,35-55,Scotland,Y,60
2153153,AAA,2013J,289,352,146,-143,22,0.0005908419497784342,92,0,0,0,4,2,Pass,0,F,0-35,Yorkshire Region,N,60
2155014,AAA,2013J,108,6,268,160,34,0.002751031636863824,67,0,0,0,8,1,Pass,0,F,0-35,West Midlands Region,Y,60
2164705,AAA,2013J,14,55,87,73,219,0.0,27,0,0,0,4,2,Fail,1,F,0-35,North Western Region,N,120
2171627,AAA,2013J,52,64,35,-17,14,0.0014858841010401188,83,0,0,0,3,2,Pass,0,F,35-55,Yorkshire Region,N,60
2182846,AAA,2013J,209,234,230,21,5,0.0,91,0,0,0,7,2,Pass,0,F,35-55,London Region,N,60
2194100,AAA,2013J,263,78,77,-186,26,0.0,50,0,0,0,5,2,Pass,0,F,35-55,East Anglian Region,N,60
2197016,AAA,2013J,27,99,34,7,33,0.0,79,0,0,0,3,3,Pass,0,F,35-55,North Western Region,N,60
2208424,AAA,2013J,73,123,58,-15,7,0.000925925925925926,76,0,0,0,2,2,Pass,0,M,0-35,Scotland,N,60
2229865,AAA,2013J,110,229,200,90,28,0.00030902348578491963,116,0,0,0,1,2,Pass,0,F,35-55,West Midlands Region,N,60
2255601,AAA,2013J,146,282,232,86,95,0.00039323633503735744,87,0,1,0,8,2,Withdrawn,1,F,35-55,South Region,N,120
2268379,AAA,2013J,122,70,157,35,5,0.0005934718100890207,79,0,0,0,2,2,Pass,0,F,0-35,East Midlands Region,N,60
2278464,AAA,2013J,33,53,23,-10,30,0.0,36,0,0,0,3,1,Pass,0,M,35-55,South Region,N,60
2293923,AAA,2013J,16,32,10,-6,27,0.0,32,0,0,0,9,2,Pass,0,M,0-35,South Region,N,150
2312620,AAA,2013J,40,12,64,24,93,0.0008857395925597874,81,0,1,0,2,3,Withdrawn,1,F,35-55,East Midlands Region,N,60
2318055,AAA,2013J,0,0,0,0,269,0.0,0,0,1,0,9,2,Withdrawn,1,M,35-55,Wales,N,60
2324976,AAA,2013J,0,0,0,0,269,0.0,0,0,1,0,9,3,Withdrawn,1,F,35-55,Scotland,N,60
2329342,AAA,2013J,106,38,98,-8,33,0.0017699115044247787,53,0,0,0,4,1,Pass,0,F,35-55,East Anglian Region,N,120
2339528,AAA,2013J,0,0,30,30,12,0.0,50,0,0,0,4,1,Distinction,0,F,0-35,London Region,N,60
2342426,AAA,2013J,65,168,78,13,26,0.0,78,0,0,0,2,1,Fail,1,M,35-55,Yorkshire Region,N,60
2344901,AAA,2013J,5,5,65,60,62,0.0,37,0,0,0,6,2,Fail,1,F,0-35,Yorkshire Region,N,60
2358056,AAA,2013J,45,89,38,-7,26,0.0,93,0,0,0,4,3,Fail,1,F,0-35,North Region,N,60
2358969,AAA,2013J,0,129,33,33,203,0.002680965147453083,33,0,1,0,7,2,Withdrawn,1,F,0-35,East Anglian Region,N,180
2364471,AAA,2013J,310,294,456,146,1,0.000278473962684489,102,0,0,0,9,3,Pass,0,F,0-35,Scotland,Y,60
2365101,AAA,2013J,0,0,0,0,269,0.0,0,0,1,0,2,3,Withdrawn,1,M,0-35,South East Region,N,300
2367155,AAA,2013J,60,114,65,5,1,0.0,86,0,0,0,8,2,Pass,0,F,0-35,East Anglian Region,N,120
2369266,AAA,2013J,138,331,52,-86,27,0.0,81,0,0,0,7,1,Pass,0,F,35-55,London Region,N,60
2376496,AAA,2013J,107,47,73,-34,22,0.0013351134846461949,89,0,0,0,2,2,Pass,0,F,0-35,East Midlands Region,N,120
2391984,AAA,2013J,1,8,200,199,31,0.0,45,0,1,0,9,2,Withdrawn,1,M,0-35,South Region,N,60
2411661,AAA,2013J,78,16,102,24,54,0.005226480836236934,43,0,0,0,8,2,Fail,1,F,0-35,South Region,N,120
2411778,AAA,2013J,25,115,237,212,76,0.0,41,0,1,0,2,3,Withdrawn,1,M,0-35,Scotland,N,120
2412002,AAA,2013J,135,250,244,109,1,0.0008971291866028708,101,0,0,0,5,1,Distinction,0,M,35-55,South West Region,N,90
2412967,AAA,2013J,74,169,84,10,9,0.0,76,0,0,0,8,2,Pass,0,F,35-55,South Region,N,60
2429854,AAA,2013J,124,66,198,74,157,0.0,34,0,1,0,1,2,Withdrawn,1,M,35-55,London Region,Y,120
2437837,AAA,2013J,122,57,256,134,3,0.0,88,0,0,0,3,2,Pass,0,F,0-35,North Region,N,60
2449878,AAA,2013J,15,22,71,56,8,0.0,87,0,0,0,3,2,Pass,0,F,0-35,East Midlands Region,N,60
2456480,AAA,2013J,3,0,57,54,104,0.0,24,0,0,0,8,1,Fail,1,M,35-55,Scotland,N,120
2457256,AAA,2013J,154,72,63,-91,15,0.0,68,0,0,0,8,1,Pass,0,M,35-55,South Region,N,180
2458355,AAA,2013J,88,57,136,48,5,0.0,86,0,0,0,8,1,Pass,0,M,35-55,London Region,N,60
2460080,AAA,2013J,257,193,146,-111,8,0.0002920560747663551,92,0,0,0,9,3,Pass,0,M,55<=,Scotland,N,60
2461190,AAA,2013J,78,74,184,106,151,0.001034126163391934,54,0,0,0,7,3,Fail,1,M,55<=,South Region,N,60
2469673,AAA,2013J,15,0,45,30,27,0.0019120458891013384,50,0,0,0,2,1,Fail,1,F,35-55,Yorkshire Region,N,60
2470694,AAA,2013J,238,180,88,-150,53,0.0,95,0,1,0,5,3,Withdrawn,1,F,55<=,Scotland,N,60
2479954,AAA,2013J,0,1,29,29,15,0.0,31,0,0,0,4,2,Pass,0,M,0-35,North Western Region,N,60
2481901,AAA,2013J,297,178,192,-105,1,0.0,71,0,0,0,8,1,Pass,0,M,35-55,Wales,N,60
2482700,AAA,2013J,164,154,136,-28,26,0.0012376237623762376,72,0,0,0,9,1,Pass,0,M,0-35,South Region,N,120
2486127,AAA,2013J,50,81,146,96,19,0.0,67,0,0,0,9,3,Pass,0,F,0-35,East Anglian Region,N,120
2498700,AAA,2013J,17,35,102,85,9,0.0,96,0,0,0,4,1,Pass,0,F,0-35,North Western Region,N,240
2516503,AAA,2013J,112,57,63,-49,9,0.0,86,0,0,0,4,3,Pass,0,M,35-55,South East Region,N,60
2518069,AAA,2013J,120,108,105,-15,19,0.0,78,0,0,0,9,2,Pass,0,M,0-35,East Midlands Region,N,60
2521459,AAA,2013J,70,30,123,53,7,0.0,57,0,0,0,1,1,Pass,0,F,0-35,London Region,N,60
2523736,AAA,2013J,34,34,23,-11,13,0.002127659574468085,43,0,0,0,2,2,Pass,0,M,55<=,North Western Region,N,120
2529279,AAA,2013J,36,111,39,3,5,0.0,67,0,0,0,6,3,Pass,0,F,35-55,North Western Region,N,60
2532302,AAA,2013J,31,21,16,-15,4,0.0,66,0,0,0,8,2,Pass,0,F,0-35,East Anglian Region,N,60
2536991,AAA,2013J,11,67,23,12,24,0.0,50,0,0,0,9,3,Distinction,0,M,55<=,South Region,N,60
2542724,AAA,2013J,54,0,0,-54,264,0.0043859649122807015,26,0,1,0,4,1,Withdrawn,1,F,0-35,West Midlands Region,N,60
2550279,AAA,2013J,83,268,148,65,25,0.0,95,0,0,0,4,3,Pass,0,F,35-55,North Region,N,60
2551220,AAA,2013J,10,53,79,69,2,0.0007535795026375283,65,0,0,0,9,1,Pass,0,F,0-35,South Region,N,60
2552472,AAA,2013J,26,0,232,206,74,0.0,27,0,1,0,8,3,Withdrawn,1,F,35-55,South Region,N,120
2555340,AAA,2013J,251,441,258,7,1,0.002026570592208962,88,0,0,0,9,3,Pass,0,F,35-55,South Region,N,60
2557283,AAA,2013J,401,364,134,-267,6,0.0,103,0,0,0,8,3,Pass,0,M,55<=,Yorkshire Region,N,60
2559575,AAA,2013J,65,42,29,-36,6,0.0,58,0,0,0,3,1,Pass,0,M,0-35,South West Region,N,60
2562034,AAA,2013J,0,1,94,94,30,0.0,21,0,0,0,7,2,Pass,0,M,0-35,East Anglian Region,N,60
2566163,AAA,2013J,71,63,99,28,2,0.0,77,0,0,0,8,2,Pass,0,F,0-35,South Region,N,60
2566592,AAA,2013J,25,33,72,47,28,0.0,80,0,0,0,9,2,Pass,0,F,35-55,South Region,N,60
2569324,AAA,2013J,21,0,0,-21,180,0.0,4,0,1,0,9,2,Withdrawn,1,M,0-35,South Region,N,120
2574528,AAA,2013J,1,75,123,122,1,0.0,62,0,0,0,4,3,Pass,0,M,35-55,Ireland,N,60
2574583,AAA,2013J,53,84,151,98,27,0.0005291005291005291,78,0,0,0,7,1,Pass,0,M,35-55,Yorkshire Region,N,60
2576122,AAA,2013J,62,41,77,15,232,0.0,26,0,1,0,7,2,Withdrawn,1,M,0-35,North Western Region,N,60
2578995,AAA,2013J,78,64,33,-45,4,0.0,71,0,0,0,1,2,Pass,0,F,0-35,West Midlands Region,Y,60
2586560,AAA,2013J,320,149,135,-185,7,0.00034423407917383823,85,0,0,0,8,1,Pass,0,F,35-55,East Anglian Region,N,60
2594139,AAA,2013J,204,67,162,-42,39,0.0016059957173447537,62,0,0,0,5,2,Pass,0,F,0-35,South West Region,N,60
2598871,AAA,2013J,116,43,49,-67,6,0.0004880429477794046,85,0,0,0,8,2,Pass,0,F,35-55,East Anglian Region,N,60
2599352,AAA,2013J,5,54,111,106,26,0.0,68,0,0,0,3,2,Pass,0,F,0-35,Scotland,N,120
2600688,AAA,2013J,0,23,142,142,1,0.0,45,0,0,0,2,2,Pass,0,M,0-35,West Midlands Region,N,60
2606098,AAA,2013J,6,58,0,-6,26,0.0,46,0,0,0,9,2,Pass,0,F,0-35,East Midlands Region,N,60
2613116,AAA,2013J,23,51,40,17,27,0.0,61,0,0,0,1,1,Pass,0,F,35-55,London Region,N,60
2617002,AAA,2013J,95,11,0,-95,8,0.0006788866259334691,74,0,0,0,8,2,Pass,0,F,0-35,Yorkshire Region,N,60
2620584,AAA,2013J,2,40,5,3,251,0.0,17,0,0,0,4,2,Fail,1,M,0-35,West Midlands Region,Y,60
2639449,AAA,2013J,22,48,93,71,18,0.0,57,0,0,0,1,2,Pass,0,M,0-35,East Midlands Region,N,120
2639540,AAA,2013J,76,77,22,-54,26,0.0010183299389002036,82,0,0,0,9,2,Pass,0,F,35-55,North Western Region,N,60
2639641,AAA,2013J,96,113,67,-29,1,0.0,71,0,0,0,3,1,Pass,0,M,35-55,South East Region,N,120
2641155,AAA,2013J,240,271,246,6,6,0.0002433682161109759,91,0,0,0,5,1,Pass,0,M,35-55,East Midlands Region,N,60
2643002,AAA,2013J,134,79,178,44,13,0.0008216926869350862,111,0,0,0,8,2,Pass,0,F,35-55,South West Region,N,60
2645733,AAA,2013J,55,74,68,13,7,0.0,87,0,0,0,4,2,Pass,0,F,0-35,South West Region,N,180
2649826,AAA,2013J,73,170,188,115,3,0.0,104,0,0,0,6,1,Distinction,0,M,35-55,East Anglian Region,N,60
2650282,AAA,2013J,57,50,87,30,16,0.0,72,0,0,0,0,2,Pass,0,M,35-55,London Region,N,60
2664024,AAA,2013J,0,54,56,56,25,0.0,62,0,0,0,9,3,Pass,0,M,35-55,South East Region,N,60
2666246,AAA,2013J,51,8,90,39,26,0.0,55,0,0,0,9,2,Pass,0,M,0-35,North Western Region,N,60
2669816,AAA,2013J,5,53,1,-4,28,0.0,35,0,0,0,9,2,Fail,1,M,0-35,Yorkshire Region,N,60
2671132,AAA,2013J,148,110,122,-26,24,0.0,93,0,0,0,2,3,Pass,0,M,55<=,London Region,N,60
2676809,AAA,2013J,37,25,19,-18,127,0.0,31,0,0,0,1,3,Fail,1,F,0-35,North Region,N,150
2678643,AAA,2013J,90,88,163,73,21,0.00043725404459991256,100,0,0,0,8,2,Pass,0,F,0-35,South Region,N,60
2685865,AAA,2013J,97,211,73,-24,6,0.0,79,0,0,0,3,1,Pass,0,F,0-35,East Midlands Region,N,60
2688067,AAA,2013J,8,34,0,-8,30,0.0,38,0,0,0,1,2,Pass,0,M,0-35,East Anglian Region,N,60
2689958,AAA,2013J,119,141,237,118,1,0.0,90,0,0,0,4,2,Distinction,0,M,35-55,East Anglian Region,N,60
2691206,AAA,2013J,137,32,55,-82,26,0.00043535045711797995,91,0,0,0,5,2,Distinction,0,F,0-35,West Midlands Region,N,60
2691244,AAA,2013J,36,6,0,-36,5,0.0,43,0,0,0,4,2,Pass,0,M,35-55,South Region,N,180
2694424,AAA,2013J,18,409,149,131,3,0.0,68,0,0,0,7,2,Pass,0,M,35-55,East Anglian Region,N,120
2698257,AAA,2013J,58,10,130,72,1,0.0,61,0,0,0,6,1,Pass,0,M,0-35,East Midlands Region,N,120
6516,AAA,2014J,158,63,58,-100,0,0.0,84,0,0,0,8,3,Pass,0,M,55<=,Scotland,N,60
24734,AAA,2014J,7,13,37,30,17,0.002004008016032064,50,0,0,0,6,1,Pass,0,F,0-35,South Region,N,60
26192,AAA,2014J,175,79,136,-39,15,0.0,69,0,0,0,6,2,Distinction,0,F,35-55,East Anglian Region,N,60
28061,AAA,2014J,6,52,73,67,0,0.0031446540880503146,82,0,0,0,4,1,Pass,0,M,35-55,Yorkshire Region,N,60
31600,AAA,2014J,0,0,40,40,29,0.0,28,0,0,0,4,2,Pass,0,F,0-35,South West Region,N,60
46844,AAA,2014J,0,75,1,1,5,0.0029411764705882353,40,0,0,0,3,3,Pass,0,M,35-55,North Region,N,60
52765,AAA,2014J,319,275,394,75,1,0.0002025111381125962,94,0,0,0,0,1,Pass,0,F,35-55,Yorkshire Region,N,120
55104,AAA,2014J,93,27,126,33,8,0.0,59,0,0,0,6,2,Pass,0,F,0-35,West Midlands Region,N,60
58071,AAA,2014J,277,137,79,-198,6,0.0010964912280701754,107,0,0,0,9,3,Pass,0,M,55<=,East Anglian Region,N,60
58316,AAA,2014J,47,120,204,157,16,0.0007722007722007722,50,0,0,0,7,2,Pass,0,F,0-35,Wales,N,120
62487,AAA,2014J,18,13,121,103,28,0.0,49,0,0,0,1,2,Pass,0,F,0-35,East Midlands Region,N,60
63165,AAA,2014J,56,122,41,-15,2,0.0,46,0,0,0,8,2,Pass,0,M,35-55,South East Region,N,60
65002,AAA,2014J,0,3,0,0,54,0.0,1,0,0,1,7,2,Fail,1,F,0-35,East Anglian Region,N,60
70011,AAA,2014J,144,242,198,54,0,0.0,94,0,0,0,4,3,Pass,0,F,0-35,Scotland,N,60
75255,AAA,2014J,14,144,31,17,26,0.0,50,0,0,0,4,2,Pass,0,M,0-35,North Western Region,N,120
79403,AAA,2014J,37,54,47,10,105,0.0,61,0,1,0,8,1,Withdrawn,1,M,35-55,South Region,N,60
85092,AAA,2014J,2,26,32,30,28,0.0,48,0,0,0,3,1,Pass,0,F,0-35,South West Region,N,60
85144,AAA,2014J,35,56,21,-14,0,0.0,48,0,0,0,5,2,Pass,0,M,35-55,Scotland,N,60
85302,AAA,2014J,52,172,135,83,19,0.0,80,0,0,0,8,1,Pass,0,M,35-55,London Region,N,60
87431,AAA,2014J,371,16,37,-334,34,0.0,49,0,1,0,1,1,Withdrawn,1,M,35-55,South East Region,N,60
94961,AAA,2014J,36,71,75,39,4,0.0,43,0,0,1,7,1,Pass,0,M,35-55,South Region,N,60
95755,AAA,2014J,102,61,77,-25,25,0.0,24,0,1,0,9,1,Withdrawn,1,M,0-35,South East Region,N,60
101116,AAA,2014J,165,91,75,-90,0,0.0,64,0,0,0,6,1,Pass,0,F,35-55,East Anglian Region,N,60
107489,AAA,2014J,214,319,213,-1,4,0.0005373455131649651,84,0,0,0,2,3,Pass,0,F,0-35,London Region,N,60
108872,AAA,2014J,31,118,36,5,5,0.0,64,0,0,0,8,3,Pass,0,M,55<=,London Region,N,60
109155,AAA,2014J,115,159,82,-33,8,0.0,83,0,0,0,9,3,Pass,0,F,0-35,South Region,N,60
111512,AAA,2014J,6,0,86,80,235,0.002277904328018223,34,0,0,0,4,2,Fail,1,M,0-35,Wales,N,60
117818,AAA,2014J,22,88,188,166,28,0.0,77,0,0,0,4,2,Pass,0,F,35-55,London Region,N,60
119902,AAA,2014J,161,261,156,-5,62,0.0011583011583011582,79,0,1,0,6,2,Withdrawn,1,F,35-55,South West Region,N,60
121349,AAA,2014J,34,60,98,64,29,0.0,72,0,0,1,4,2,Pass,0,F,35-55,South West Region,N,60
124064,AAA,2014J,85,105,98,13,0,0.0014691478942213516,61,0,0,0,6,2,Distinction,0,F,0-35,South East Region,N,120
125018,AAA,2014J,116,255,130,14,7,0.0009111617312072893,59,0,0,0,7,3,Pass,0,M,35-55,South Region,N,60
129955,AAA,2014J,25,29,43,18,128,0.0,36,0,1,1,5,2,Withdrawn,1,M,0-35,West Midlands Region,N,60
130034,AAA,2014J,121,110,101,-20,22,0.0,72,0,0,0,6,2,Pass,0,F,35-55,East Anglian Region,N,60
130547,AAA,2014J,77,50,56,-21,16,0.0,70,0,0,0,7,2,Pass,0,F,35-55,South Region,N,60
130636,AAA,2014J,12,0,0,-12,8,0.0,46,0,0,0,1,2,Pass,0,M,0-35,South East Region,N,60
131390,AAA,2014J,0,44,7,7,28,0.0,22,0,0,0,9,2,Pass,0,M,35-55,East Anglian Region,N,60
133816,AAA,2014J,170,267,101,-69,12,0.00025,79,0,0,0,7,2,Pass,0,F,35-55,South Region,N,60
133922,AAA,2014J,47,41,9,-38,27,0.0,47,0,0,0,0,1,Pass,0,M,0-35,North Region,N,60
135335,AAA,2014J,0,5,7,7,253,0.0,4,0,1,1,2,1,Withdrawn,1,F,0-35,East Anglian Region,N,120
135400,AAA,2014J,0,0,43,43,36,0.0,25,0,0,1,9,1,Pass,0,F,35-55,South East Region,Y,60
135471,AAA,2014J,81,32,179,98,6,0.0,88,0,0,0,9,1,Distinction,0,M,35-55,East Anglian Region,N,60
139033,AAA,2014J,0,9,43,43,0,0.002531645569620253,55,0,0,0,9,2,Fail,1,M,35-55,South East Region,N,60
141377,AAA,2014J,0,40,43,43,28,0.0,55,0,0,1,9,2,Pass,0,M,0-35,South West Region,N,210
141506,AAA,2014J,34,17,107,73,106,0.0,26,0,0,0,2,2,Fail,1,M,35-55,Scotland,N,60
146503,AAA,2014J,35,73,13,-22,19,0.0,30,0,0,0,3,1,Pass,0,M,35-55,East Anglian Region,Y,120
147756,AAA,2014J,19,44,6,-13,24,0.0,67,0,0,1,6,1,Pass,0,M,0-35,North Region,N,120
148993,AAA,2014J,34,43,54,20,0,0.0,54,0,0,1,3,2,Pass,0,F,35-55,North Western Region,Y,60
149741,AAA,2014J,252,82,64,-188,1,0.002134927412467976,84,0,0,0,2,2,Pass,0,F,35-55,Scotland,N,60
149962,AAA,2014J,0,17,61,61,8,0.0,14,0,0,0,6,2,Pass,0,M,0-35,West Midlands Region,N,60
151587,AAA,2014J,30,0,25,-5,54,0.006024096385542169,22,0,1,0,0,2,Withdrawn,1,F,0-35,Wales,N,120
152668,AAA,2014J,45,138,243,198,166,0.0,43,0,1,0,9,1,Withdrawn,1,F,0-35,South Region,N,60
155984,AAA,2014J,45,5,197,152,26,0.0,74,0,0,1,7,1,Pass,0,F,0-35,East Anglian Region,N,120
158707,AAA,2014J,576,329,366,-210,97,0.0,67,0,1,0,8,2,Withdrawn,1,F,0-35,South East Region,N,60
159954,AAA,2014J,24,20,0,-24,68,0.0,44,0,1,1,4,2,Withdrawn,1,M,35-55,East Midlands Region,N,60
164944,AAA,2014J,19,12,208,189,0,0.0,47,0,0,0,4,2,Pass,0,F,0-35,East Anglian Region,Y,60
165226,AAA,2014J,120,131,40,-80,176,0.0018832391713747645,41,0,0,0,3,2,Fail,1,F,0-35,Wales,N,60
167961,AAA,2014J,82,246,60,-22,19,0.004227336777829967,76,0,0,0,7,3,Pass,0,M,55<=,South West Region,N,60
174024,AAA,2014J,44,48,34,-10,12,0.0,44,0,0,0,1,2,Pass,0,M,35-55,North Region,N,60
174094,AAA,2014J,204,77,84,-120,5,0.0002065688907250568,85,0,0,0,3,1,Pass,0,F,35-55,South East Region,Y,60
174745,AAA,2014J,157,0,93,-64,15,0.0,65,0,0,0,7,2,Pass,0,F,35-55,East Midlands Region,N,60
