num_of_prev_attempts,studied_credits,clicks_week1,clicks_week2,clicks_week3,click_trend,module_presentation_length,days_since_last_click,unique_resources,registered_late,imd_band_enc,education_enc,age_enc,at_risk,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y
0,60,0,72,119,119,268,145,29,0,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,91,0,57,-34,268,28,59,0,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,291,93,121,-170,268,25,62,0,9,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,14,74,74,268,52,25,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,413,364,129,-284,268,0,96,0,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,32,49,31,-1,268,14,80,0,9,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,10,73,87,77,268,60,55,0,2,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,12,71,100,88,268,152,33,0,9,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,128,227,165,37,268,17,100,0,9,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,187,110,147,-40,268,0,114,0,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,195,266,301,106,268,248,43,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,248,299,294,46,268,7,91,0,7,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,403,100,371,-32,268,0,101,0,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,259,73,49,-210,268,0,79,0,9,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,90,97,46,-44,268,3,90,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,36,21,67,31,268,0,59,0,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,15,6,30,15,268,15,61,0,4,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180,171,177,152,-19,268,95,59,0,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,128,172,125,-3,268,0,91,0,9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,75,574,329,254,268,0,104,0,9,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,47,69,131,84,268,21,83,0,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,99,162,78,-21,268,2,62,0,8,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,175,170,170,268,15,38,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,68,20,25,-43,268,140,26,0,7,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,118,41,43,-75,268,18,67,0,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,159,72,146,-13,268,57,91,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,88,78,113,25,268,244,36,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,46,9,359,313,268,0,112,0,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,0,0,0,268,26,55,1,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,42,89,330,288,268,26,76,0,7,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,443,157,220,-223,268,6,77,0,8,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,16,247,2,-14,268,26,68,0,9,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,99,111,343,244,268,106,55,0,9,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,242,313,247,5,268,0,112,0,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,219,361,232,13,268,6,90,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,111,104,195,84,268,240,35,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,20,178,131,111,268,24,80,0,4,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,149,114,41,-108,268,27,99,0,6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,75,13,434,283,270,268,166,67,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,268,270,17,0,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,354,434,377,23,268,4,127,0,7,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,85,116,182,97,268,25,81,0,4,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,17,78,3,-14,268,34,49,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,160,279,295,135,268,0,87,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,300,152,3,72,-80,268,1,93,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,60,53,111,181,128,268,25,76,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,147,75,84,-63,268,1,67,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,196,112,98,-98,268,3,80,0,8,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,143,163,78,-65,268,3,89,0,9,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,7,59,65,58,268,19,40,0,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,305,621,740,435,268,26,111,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,0,6,24,24,268,6,75,0,5,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,109,54,80,-29,268,6,78,0,9,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,122,33,108,-14,268,8,49,0,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,96,113,224,128,268,4,69,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,186,78,53,-133,268,25,85,0,6,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,330,0,0,0,0,268,149,47,0,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,173,149,71,-102,268,103,56,0,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,45,48,91,46,268,10,74,0,9,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,35,113,87,52,268,26,44,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,62,226,425,363,268,53,65,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,137,60,109,-28,268,22,54,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,218,89,189,-29,268,2,105,0,8,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,64,38,83,19,268,108,64,0,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,110,129,67,-43,268,30,69,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,80,131,110,30,268,7,91,0,2,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,21,60,0,-21,268,258,41,0,7,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,60,289,312,161,-128,268,21,92,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,108,3,268,160,268,33,67,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,120,0,14,142,142,268,218,27,0,4,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,46,70,34,-12,268,13,83,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,209,234,230,21,268,4,91,0,7,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,325,90,77,-248,268,25,50,0,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,27,80,33,6,268,32,79,0,3,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,62,119,72,10,268,6,76,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,115,237,206,91,268,27,116,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,88,340,232,144,268,94,87,0,8,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,141,70,157,16,268,4,79,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,36,52,24,-12,268,29,36,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,150,16,32,10,-6,268,26,32,0,9,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,40,12,64,24,268,92,81,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,268,268,0,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,0,0,0,0,268,268,0,0,9,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,95,35,112,17,268,32,53,0,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,30,30,268,11,50,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,49,184,66,17,268,25,78,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,0,10,65,65,268,61,37,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,34,91,47,13,268,25,93,0,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,180,0,129,33,33,268,202,33,0,7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,302,297,444,142,268,0,102,0,9,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,300,0,0,0,0,268,268,0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,32,142,65,33,268,0,86,0,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,171,293,90,-81,268,26,81,0,7,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,94,56,70,-24,268,21,89,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,1,0,208,207,268,30,45,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,94,16,102,8,268,53,43,0,8,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,11,133,244,233,268,75,41,0,2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,172,197,297,125,268,0,101,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,74,169,84,10,268,8,76,0,8,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,6,184,135,129,268,156,34,0,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,141,57,256,115,268,2,88,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,14,23,36,22,268,7,87,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,3,0,57,54,268,103,24,0,8,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,180,154,72,63,-91,268,14,68,0,8,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,98,66,93,-5,268,4,86,0,8,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,195,258,146,-49,268,7,92,0,9,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,78,45,213,135,268,150,54,0,7,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,15,0,45,30,268,26,50,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,287,189,90,-197,268,52,95,0,5,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,1,29,29,268,14,31,0,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,262,227,181,-81,268,0,71,0,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,156,38,260,104,268,25,72,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,50,0,227,177,268,18,67,0,9,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,240,17,35,102,85,268,8,96,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,96,74,40,-56,268,8,86,0,4,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,114,94,121,7,268,18,78,0,9,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,87,31,123,36,268,6,57,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,32,37,18,-14,268,12,43,0,2,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,100,71,79,-21,268,4,67,0,6,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,72,35,33,-39,268,3,66,0,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,78,23,23,268,23,50,0,9,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,59,0,0,-59,268,263,26,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,83,231,100,17,268,24,95,0,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,10,50,80,70,268,1,65,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,26,0,124,98,268,73,27,0,8,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,302,414,271,-31,268,0,88,0,9,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,395,392,160,-235,268,5,103,0,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,50,49,37,-13,268,5,58,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,1,94,94,268,29,21,0,7,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,71,63,99,28,268,1,77,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,25,33,72,47,268,27,80,0,9,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,0,21,0,0,268,179,4,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,1,75,120,119,268,0,62,0,4,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,47,75,166,119,268,26,78,0,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,62,29,89,27,268,231,26,0,7,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,94,64,33,-61,268,3,71,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,60,273,169,162,-111,268,6,85,0,8,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,105,166,162,57,268,38,62,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,116,43,43,-73,268,5,85,0,8,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,5,2,96,91,268,25,68,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,23,142,142,268,0,45,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,6,20,38,32,268,25,46,0,9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,32,27,67,35,268,26,61,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,95,11,0,-95,268,7,74,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,0,42,5,5,268,250,17,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,120,22,48,93,71,268,17,57,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,74,86,22,-52,268,25,82,0,9,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,96,113,56,-40,268,0,71,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,211,298,261,50,268,5,91,0,5,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,168,79,158,-10,268,12,111,0,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,180,50,79,68,18,268,6,87,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,46,130,249,203,268,2,104,0,6,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,72,50,87,15,268,15,72,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,54,56,56,268,24,62,0,9,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,19,40,90,71,268,25,55,0,9,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,5,53,1,-4,268,27,35,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,216,110,122,-94,268,23,93,0,2,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,150,37,0,44,7,268,126,31,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,77,70,194,117,268,20,100,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,88,204,92,4,268,5,79,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,42,0,0,268,29,38,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,122,177,220,98,268,0,90,0,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,115,44,65,-50,268,25,91,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,180,25,17,0,-25,268,4,43,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,1,426,145,144,268,2,68,0,7,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,58,10,124,66,268,0,61,0,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,229,42,79,-150,269,0,84,0,8,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,7,13,37,30,269,17,50,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,175,79,117,-58,269,15,69,0,6,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,6,32,83,77,269,0,82,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,0,0,40,40,269,29,28,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,74,2,2,269,5,40,0,3,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,332,297,400,68,269,1,94,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,93,27,126,33,269,8,59,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,282,114,123,-159,269,6,107,0,9,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,47,120,201,154,269,16,50,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,37,8,128,91,269,28,49,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,103,101,62,-41,269,2,46,0,8,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,0,3,0,0,269,54,1,0,7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,144,242,177,33,269,0,94,0,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,14,120,52,38,269,26,50,0,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,64,54,28,-36,269,105,61,0,8,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,28,0,0,269,28,48,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,35,56,21,-14,269,0,48,0,5,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,52,158,149,97,269,19,80,0,8,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,371,16,37,-334,269,34,49,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,36,71,75,39,269,4,43,0,7,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,94,72,77,-17,269,25,24,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,160,87,84,-76,269,0,64,0,6,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,230,264,268,38,269,4,84,0,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,57,79,92,35,269,5,64,0,8,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,118,159,82,-36,269,8,83,0,9,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,55,0,86,31,269,235,34,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,22,60,210,188,269,28,77,0,4,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,201,257,212,11,269,62,79,0,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,60,34,54,104,70,269,29,72,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,75,103,107,32,269,0,61,0,6,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,119,232,153,34,269,7,59,0,7,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,60,25,29,39,14,269,128,36,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,128,111,101,-27,269,22,72,0,6,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,56,105,58,2,269,16,70,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,12,0,0,-12,269,8,46,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,0,44,7,7,269,28,22,0,9,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,184,216,149,-35,269,12,79,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,52,41,9,-43,269,27,47,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,120,0,5,7,7,269,253,4,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,0,0,43,43,269,36,25,0,9,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,60,90,25,158,68,269,6,88,0,9,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,9,43,43,269,0,55,0,9,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,210,0,40,43,43,269,28,55,0,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,91,17,107,16,269,106,26,0,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,35,64,22,-13,269,19,30,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,120,16,12,36,20,269,24,67,0,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,60,31,46,54,23,269,0,54,0,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,60,277,52,94,-183,269,1,84,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,17,61,61,269,8,14,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,30,0,25,-5,269,54,22,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,40,136,227,187,269,166,43,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,120,45,5,197,152,269,26,74,0,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,560,412,341,-219,269,97,67,0,8,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,24,20,0,-24,269,68,44,0,4,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
